"Geo_FIPS","Geo_GEOID","Geo_NAME","Geo_QName","Geo_STUSAB","pop3over","school_enrolled","school_not_enrolled","households","pop_under25k","pop25k_49k","pop50k_74k","pop75k_99k","pop100kover","median_income","pov_denom","pov_under2q","pov2q_3q","pov3q_4q","pov4q_6q","pov6q_8q","pov_over8q","school_enrolled_pct","income_under25kpct","income25k_49kpct","pop50k_74kpct","pop75k_99kpct","pop100koverpct","pov_below_line","pov_1_2overline","pov_doubleline"
"51680","05000US51680","Lynchburg city","Lynchburg city, Virginia","va",77154,30008,47146,28069,7691,7931,4649,3647,4151,43374,69582,7614,4088,3480,8109,7283,39008,38.8936412888509,27.4003348890235,28.2553706936478,16.5627560654102,12.9929815811037,14.7885567708148,21.8188611997356,22.1206633899572,56.0604754103073
"51683","05000US51683","Manassas city","Manassas city, Virginia","va",39576,10963,28613,12749,1439,2283,2415,2063,4549,78462,41296,1362,1379,810,3291,4103,30351,27.7011319991914,11.2871597772374,17.9072868460271,18.9426621695819,16.1816613067692,35.6812299003843,8.59889577683069,17.9048818287485,73.4962223944208
"51685","05000US51685","Manassas Park city","Manassas Park city, Virginia","va",15915,4881,11034,4706,493,616,1001,761,1835,80667,16321,714,175,694,1501,1383,11854,30.6691800188501,10.4759881002975,13.089672758181,21.2707182320442,16.1708457288568,38.9927751806205,9.69916059065008,17.6704858770909,72.6303535322591
"51690","05000US51690","Martinsville city","Martinsville city, Virginia","va",12420,2914,9506,5630,2124,1470,852,468,716,33224,12576,1686,569,946,1325,1486,6564,23.4621578099839,37.7264653641208,26.1101243339254,15.133214920071,8.31261101243339,12.7175843694494,25.4532442748092,22.3520992366412,52.1946564885496
"51700","05000US51700","Newport News city","Newport News city, Virginia","va",172292,48658,123634,69324,15687,17763,13970,8768,13136,51884,170842,12951,6167,7339,17493,17348,109544,28.2415898590764,22.628526917085,25.6231608101091,20.1517511972766,12.6478564422134,18.948704633316,15.4862387469124,20.3936971002447,64.120064152843
"51710","05000US51710","Norfolk city","Norfolk city, Virginia","va",235829,65955,169874,88155,22845,21980,16577,10386,16367,49146,220136,21989,9559,11835,21330,22727,132696,27.9672983390507,25.9145822698656,24.9333560206455,18.8043786512393,11.7815211842777,18.566161873972,19.7073627212269,20.0135370861649,60.2791001926082
"51720","05000US51720","Norton city","Norton city, Virginia","va",3807,910,2897,1819,830,420,288,69,212,28071,3935,644,261,250,339,404,2037,23.9033359600735,45.629466739967,23.089609675646,15.8328752061572,3.79329301814184,11.654755360088,29.3519695044473,18.8818297331639,51.7662007623888
"51730","05000US51730","Petersburg city","Petersburg city, Virginia","va",30590,6496,24094,13274,4636,4023,2005,1270,1340,36135,31197,3580,2328,2129,3886,4358,14916,21.2356979405034,34.9254181105921,30.3073677866506,15.1047159861383,9.56757571191804,10.0949224047009,25.7620925088951,26.42561784787,47.8122896432349
"51735","05000US51735","Poquoson city","Poquoson city, Virginia","va",11691,3056,8635,4615,604,552,771,482,2206,96831,11983,342,91,103,565,563,10319,26.1397656316825,13.0877573131094,11.9609967497291,16.7063921993499,10.4442036836403,47.8006500541712,4.47300342151381,9.41333555870817,86.113661019778
"51740","05000US51740","Portsmouth city","Portsmouth city, Virginia","va",90845,23104,67741,36471,9186,8980,7638,4455,6212,50224,91565,8290,2953,4464,9346,10271,56241,25.4323297925037,25.1871349839599,24.6223026514217,20.9426667763428,12.2151846672699,17.0327109210057,17.1539343635669,21.4241249385682,61.4219406978649
"51750","05000US51750","Radford city","Radford city, Virginia","va",17274,9201,8073,5438,2051,1228,955,350,854,36743,14558,3588,791,851,1169,837,7322,53.2650225772838,37.7160720853255,22.581831555719,17.5616035307098,6.43618977565281,15.7043030525929,35.9252644594038,13.779365297431,50.2953702431653
"51760","05000US51760","Richmond city","Richmond city, Virginia","va",215705,55798,159907,89846,26518,22092,14351,9050,17835,45117,213147,28928,11495,11875,23699,19278,117872,25.8677360283721,29.5149477995681,24.5887407341451,15.9728869398749,10.0727912205329,19.8506333058789,24.5361182657978,20.1630799401352,55.300801794067
"51770","05000US51770","Roanoke city","Roanoke city, Virginia","va",95399,21500,73899,42037,12384,11561,7728,4724,5640,43028,97694,8738,5740,5568,10658,11122,55868,22.5369238671265,29.4597616385565,27.5019625567952,18.3838047434403,11.2377191521755,13.4167519090325,20.5191721088296,22.294101991934,57.1867258992364
"51775","05000US51775","Salem city","Salem city, Virginia","va",24659,6751,17908,9881,1762,2351,2101,1595,2072,57185,23010,960,330,805,1469,2229,17217,27.3774281195507,17.8322032182977,23.7931383463212,21.2630300576865,16.1420908814897,20.9695374962048,9.10473707083877,16.071273359409,74.8239895697523
"51790","05000US51790","Staunton city","Staunton city, Virginia","va",23673,4800,18873,10520,2508,3001,1751,1352,1908,48049,23139,1180,678,1307,2106,2659,15209,20.2762640983399,23.8403041825095,28.5266159695817,16.6444866920152,12.851711026616,18.1368821292776,13.6782056268637,20.5929383292277,65.7288560439086
"51800","05000US51800","Suffolk city","Suffolk city, Virginia","va",85588,23355,62233,33198,5860,5819,5969,5078,10472,70664,88293,4311,2536,2673,5867,6537,66369,27.287703883722,17.6516657629978,17.5281643472498,17.9799987951081,15.2961021748298,31.5440689198144,10.7822817210877,14.0486788307114,75.1690394482009
"51810","05000US51810","Virginia Beach city","Virginia Beach city, Virginia","va",432482,115377,317105,169290,19583,33005,33073,26620,57009,74186,438973,16604,7109,9772,26464,32527,346497,26.6778732987731,11.5677240238644,19.4961308996397,19.5362986591057,15.7244964262508,33.6753499911395,7.62803179238814,13.4384119296631,78.9335562779488
"51820","05000US51820","Waynesboro city","Waynesboro city, Virginia","va",21053,4836,16217,9144,2463,2527,1710,1201,1243,45738,21633,1812,1166,788,2464,2480,12923,22.9705980145347,26.9356955380577,27.6356080489939,18.7007874015748,13.1342957130359,13.5936132983377,17.4085887301807,22.8539730966579,59.7374381731614
"51830","05000US51830","Williamsburg city","Williamsburg city, Virginia","va",14451,7226,7225,4670,1025,1025,728,584,1308,56163,10537,1889,115,352,821,745,6615,50.0034599681683,21.948608137045,21.948608137045,15.5888650963597,12.5053533190578,28.0085653104925,22.3593053051153,14.8619151561165,62.7787795387681
"51840","05000US51840","Winchester city","Winchester city, Virginia","va",26555,7174,19381,10554,1869,3076,1919,1265,2425,53797,26745,1290,986,1728,2316,3049,17376,27.0156279420072,17.708925525867,29.1453477354558,18.1826795527762,11.9859768808035,22.9770703050976,14.9710226210507,20.059824266218,64.9691531127313
"53001","05000US53001","Adams County","Adams County, Washington","wa",18413,5676,12737,5881,1510,1460,1131,878,902,49142,19182,1600,1919,1311,2547,2358,9447,30.8260468147504,25.6759054582554,24.8257099132801,19.2314232273423,14.929433769767,15.3375276313552,25.1798561151079,25.5708476696903,49.2492962152018
"53003","05000US53003","Asotin County","Asotin County, Washington","wa",21555,4538,17017,9171,2035,2491,1698,1276,1671,50423,22015,1355,551,952,3105,1861,14191,21.0531199257713,22.1895104132592,27.1617053756406,18.5148838730782,13.9134227456112,18.2204775924109,12.98205768794,22.5573472632296,64.4605950488303
"53005","05000US53005","Benton County","Benton County, Washington","wa",186331,50965,135366,70983,12097,14194,13988,9785,20919,65650,192344,10660,5205,8727,17795,15673,134284,27.3518630823642,17.0421086739078,19.9963371511489,19.7061268190975,13.7849907724385,29.4704365834073,12.7854261115501,17.4000748658653,69.8144990225845
"53007","05000US53007","Chelan County","Chelan County, Washington","wa",73156,17273,55883,28038,5480,7148,5372,3356,6682,56135,74713,3705,1670,3320,7040,8705,50273,23.6111870523265,19.5449033454597,25.4939724659391,19.1597118196733,11.9694700049932,23.8319423639347,11.637867573247,21.0739764164202,67.2881560103329
"53009","05000US53009","Clallam County","Clallam County, Washington","wa",72555,13768,58787,32732,7612,8780,6030,4161,6149,49913,73231,4691,2675,4269,6651,7496,47449,18.9759492798567,23.2555297568129,26.8239032139802,18.4223389954784,12.7123304411585,18.78589759257,15.8880801846213,19.3183214758777,64.793598339501
"53011","05000US53011","Clark County","Clark County, Washington","wa",448445,115692,332753,171522,23264,34530,32206,25055,56467,71636,460999,19527,11961,11407,35277,36473,346354,25.7984814191261,13.563274681965,20.1315283170672,18.7766000862863,14.6074556033628,32.9211413113187,9.30479241820481,15.5640250846531,75.1311824971421
"53013","05000US53013","Columbia County","Columbia County, Washington","wa",3869,765,3104,1758,445,414,304,233,362,51111,3946,226,151,79,539,287,2664,19.7725510467821,25.3128555176337,23.5494880546075,17.292377701934,13.2536973833902,20.5915813424346,11.5560060821085,20.932589964521,67.5114039533705
"53015","05000US53015","Cowlitz County","Cowlitz County, Washington","wa",101402,23898,77504,41397,9518,10371,7788,5324,8396,51752,103570,7581,3733,5296,9962,10536,66462,23.5675824934419,22.9920042515158,25.0525400391333,18.8129574606856,12.8608353262314,20.281662922434,16.0374625856908,19.7914453992469,64.1710920150623
"53017","05000US53017","Douglas County","Douglas County, Washington","wa",39788,10211,29577,15064,2200,3893,3211,2352,3408,60452,41160,1665,1137,2657,4702,4415,26584,25.6635166381824,14.6043547530536,25.8430695698354,21.3157195963887,15.6133828996283,22.623473181094,13.2628765792031,22.1501457725948,64.5869776482021
"53019","05000US53019","Ferry County","Ferry County, Washington","wa",7371,1447,5924,3097,1016,805,517,306,453,41924,7466,609,354,443,1085,789,4186,19.630986297653,32.8059412334517,25.9928963513077,16.6935744268647,9.8805295447207,14.6270584436551,18.8320385748728,25.1004553978034,56.0675060273239
"53021","05000US53021","Franklin County","Franklin County, Washington","wa",85329,26923,58406,26316,4114,6054,5613,3996,6539,62002,88130,5036,4014,4817,9104,10461,54698,31.5519928746382,15.6330749354005,23.0050159598723,21.3292293661651,15.1846785225718,24.8480012159903,15.7347100873709,22.2001588562351,62.065131056394
"53023","05000US53023","Garfield County","Garfield County, Washington","wa",2140,532,1608,997,211,270,259,129,128,52525,2201,98,134,23,176,248,1522,24.8598130841122,21.1634904714142,27.0812437311936,25.9779338014042,12.938816449348,12.8385155466399,11.5856428895956,19.263970922308,69.1503861880963
"53025","05000US53025","Grant County","Grant County, Washington","wa",90381,25998,64383,30651,5874,7992,6043,4610,6132,54982,93954,4912,4239,4392,12847,13150,54414,28.7648952766621,19.1641382010375,26.0741900753646,19.7155068350135,15.0402923232521,20.0058725653323,14.4145007131149,27.6699235796241,57.915575707261
"53027","05000US53027","Grays Harbor County","Grays Harbor County, Washington","wa",69708,14656,55052,28263,6998,7732,5517,3243,4773,47770,68852,5558,2626,2796,7939,8187,41746,21.0248465025535,24.7602873014188,27.3573222941655,19.5202207833563,11.4743657785798,16.8878038424796,15.9472491721373,23.4212513797711,60.6314994480916
"53029","05000US53029","Island County","Island County, Washington","wa",78953,15373,63580,34364,5320,7397,7356,4795,9496,64809,79324,3386,1535,1889,5602,6551,60361,19.4710777297886,15.4813176580142,21.5254335932953,21.4061226865324,13.953556047026,27.6335700151321,8.58504361857698,15.3207099994957,76.0942463819273
"53031","05000US53031","Jefferson County","Jefferson County, Washington","wa",30258,3968,26290,14239,2922,3511,3024,1574,3208,54471,30024,1541,1048,1413,2217,3088,20717,13.1138872364333,20.5211040101131,24.6576304515767,21.2374464498911,11.0541470608891,22.52967202753,13.3293365307754,17.6691979749534,69.0014654942713
"53033","05000US53033","King County","King County, Washington","wa",2087686,501118,1586568,865627,108569,131721,128433,107024,389880,89418,2133784,97124,46969,59609,114193,124512,1691377,24.0035139383988,12.542238169558,15.2168312679711,14.8369909903457,12.3637548274257,45.0401847446995,9.54651454880157,11.1869336352696,79.2665518159289
"53035","05000US53035","Kitsap County","Kitsap County, Washington","wa",253697,57338,196359,101662,15211,19192,18780,15893,32586,71610,255003,11727,5876,7169,15696,17801,196734,22.6009767557362,14.9623261395605,18.8782435915091,18.4729790875647,15.6331766048278,32.0532745765379,9.71439551691549,13.1359238910915,77.149680591993
"53037","05000US53037","Kittitas County","Kittitas County, Washington","wa",43517,14897,28620,18003,4421,3884,3561,2500,3637,55193,42313,4033,2152,1841,2937,3499,27851,34.2325987545097,24.557018274732,21.5741820807643,19.7800366605566,13.8865744598123,20.2021885241349,18.9681658119254,15.2104554155933,65.8213787724813
"53039","05000US53039","Klickitat County","Klickitat County, Washington","wa",20822,4109,16713,8539,1701,2315,1745,1208,1570,54056,21289,1402,697,1086,2611,2295,13198,19.7339352607819,19.9203653823633,27.1109029160323,20.4356482023656,14.1468556037007,18.3862278955381,14.9607778665038,23.0447649020621,61.9944572314341
"53041","05000US53041","Lewis County","Lewis County, Washington","wa",74447,16359,58088,30262,6977,8111,5646,4105,5423,50216,75797,4634,2617,3650,9125,7115,48656,21.9740217873118,23.0553168990814,26.8025907078184,18.6570616614897,13.5648668296874,17.9201639019232,14.3818356927055,21.4256500916923,64.1925142156022
"53043","05000US53043","Lincoln County","Lincoln County, Washington","wa",10159,2104,8055,4485,958,1258,843,524,902,50744,10284,441,306,578,1063,709,7187,20.7106998720346,21.3600891861761,28.0490523968785,18.7959866220736,11.6833890746934,20.1114827201784,12.8840917930766,17.2306495527032,69.8852586542202
"53045","05000US53045","Mason County","Mason County, Washington","wa",60550,11647,48903,23535,5029,5363,4984,3351,4808,55726,61286,3762,2534,2905,6361,5973,39751,19.2353426919901,21.3681750584236,22.7873380072233,21.1769704695135,14.238368387508,20.4291480773316,15.0132167216004,20.1253141010998,64.8614691772999
"53047","05000US53047","Okanogan County","Okanogan County, Washington","wa",40020,8793,31227,17527,4986,4712,3391,1824,2614,45808,40961,3235,2382,2832,5541,5052,21919,21.9715142428786,28.4475380840988,26.8842357505563,19.3472927483311,10.4068009356992,14.9141324813145,20.6269378189009,25.8611850296624,53.5118771514367
"53049","05000US53049","Pacific County","Pacific County, Washington","wa",20761,3680,17081,9087,2606,2473,1585,1144,1279,44846,20985,1341,1012,1300,2387,2276,12669,17.7255430855932,28.6783316826235,27.2147023219985,17.4425002751183,12.5894134477825,14.0750522724772,17.4076721467715,22.2206337860376,60.3716940671909
"53051","05000US53051","Pend Oreille County","Pend Oreille County, Washington","wa",12846,2510,10336,5782,1384,1596,1064,788,950,48583,13079,1174,443,384,1364,1522,8192,19.5391561575588,23.936354202698,27.6029055690073,18.4019370460048,13.628502248357,16.4303009339329,15.2993348115299,22.065907179448,62.6347580090221
"53053","05000US53053","Pierce County","Pierce County, Washington","wa",824819,206335,618484,317699,48043,64773,62222,47126,95535,67868,843781,45833,22417,25957,56094,75089,618391,25.0157913433129,15.1221753924312,20.3881661572747,19.5852048637232,14.8335374049021,30.0709161816688,11.1648638687053,15.5470436049164,73.2880925263783
"53055","05000US53055","San Juan County","San Juan County, Washington","wa",16196,2221,13975,8025,1578,1779,1481,1022,2165,60711,16226,944,356,551,1172,1508,11695,13.713262533959,19.6635514018692,22.1682242990654,18.4548286604361,12.7352024922118,26.9781931464174,11.4076174041662,16.5167015900407,72.0756810057932
"53057","05000US53057","Skagit County","Skagit County, Washington","wa",119634,26575,93059,47937,8418,10640,9109,7366,12404,62865,122344,7200,3669,4737,9327,10728,86683,22.2135847668723,17.5605482195381,22.1957986523979,19.0020234891629,15.3660012099214,25.8756284289797,12.7558360034002,16.392303668345,70.8518603282548
"53059","05000US53059","Skamania County","Skamania County, Washington","wa",11321,2231,9090,4685,936,1063,911,520,1255,58598,11491,711,491,350,998,885,8056,19.7067396873068,19.9786552828175,22.6894343649947,19.4450373532551,11.0992529348986,26.7876200640342,13.5062222608998,16.3867374466974,70.1070402924027
"53061","05000US53061","Snohomish County","Snohomish County, Washington","wa",757116,186405,570711,289737,34230,47039,49674,43981,114813,82751,775756,30421,14500,17676,41098,50814,621247,24.6204016293408,11.814162499094,16.2350683550944,17.1445138177036,15.1796284216376,39.6266269064703,8.06916092173312,11.8480553163624,80.0827837619045
